imdbid,title,IMDB_Score,genres,poster_link
4364,Summer Love (2019),,Romance,"https://m.media-amazon.com/images/M/MV5BMGE1NDA2YWMtMTMwZC00Y2MxLWJkYWQtNGEzMTdjYTAxZWU4XkEyXkFqcGdeQXVyNTEwOTEzNDk@._V1_UY98_CR0,0,67,98_AL_.jpg"
4365,The DVD (2019),3.1,"Drama, Horror","https://m.media-amazon.com/images/M/MV5BMzEyMjQ4YWYtOWU5ZS00MmM2LWE5MWMtYTg3ZDM1MmY4ZTEzXkEyXkFqcGdeQXVyNjM1MTMzMg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4366,A Great Lamp (2019),7.2,Drama,"https://m.media-amazon.com/images/M/MV5BYjZkZmUwMjUtYTgwMC00MTJhLWIwNDEtOGQ0MmU5ZjdkMzkzXkEyXkFqcGdeQXVyNTg0MjExMzI@._V1_UX67_CR0,0,67,98_AL_.jpg"
4367,Walk with Me (2019),,"Horror, Thriller","https://m.media-amazon.com/images/M/MV5BYjNmYTViNDQtODkzNC00YzQ2LWE4MTktZjlmMGVmYTdmOTVkXkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
4368,The Lovely Mrs. Mookherjee (2019),6,Drama,"https://m.media-amazon.com/images/M/MV5BZWFjZTU5MmMtYzA1MC00YzJmLThhZTEtMWE1MDQ0M2Y5NDdkXkEyXkFqcGdeQXVyMTAyMzEzMjMz._V1_UY98_CR15,0,67,98_AL_.jpg"
4369,Gone for the Weekend (2019),,Comedy,"https://m.media-amazon.com/images/M/MV5BZDhmNGIyZTctNjU3Yi00YTQ2LWJjZmItMDU4YzhkMTViMjQ5XkEyXkFqcGdeQXVyOTA2MDY2NTM@._V1_UY98_CR4,0,67,98_AL_.jpg"
4370,Arishadvarga (2019),,"Crime, Drama, Mystery","https://m.media-amazon.com/images/M/MV5BOTRjNjFhOGYtMjllOC00NTExLWFiYmUtZjMxMGZhN2ZjYTcyXkEyXkFqcGdeQXVyMTMxODYwMDQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
4371,The Living Worst (2019),,"Comedy, Drama","https://m.media-amazon.com/images/M/MV5BMjMzNDYzNjIzOF5BMl5BanBnXkFtZTgwMjk3NDY3NzE@._V1_UY98_CR1,0,67,98_AL_.jpg"
4372,The Pickup Artist (2019),,"Crime, Mystery, Thriller","https://m.media-amazon.com/images/M/MV5BYTM0YjgzODYtZWRlMC00M2IzLTgxMjYtZWU4MmU5YzdkYjQ3XkEyXkFqcGdeQXVyODY3MTczOTQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
4373,Ever Fallen (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BOTViMTcyODQtMmIzOC00ZTBiLTk4MmMtYmVjMDZlYjBmZjhmXkEyXkFqcGdeQXVyMTYxNzc4MDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
4374,La forรชt de mon pรจre (2019),,Drama,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png
4375,Ufuraj se i pukni (2019),6.3,Comedy,"https://m.media-amazon.com/images/M/MV5BMmIwZmE0NDAtOWJlYi00MzBkLWE4Y2UtNDczNmUzMWE5MWQ1XkEyXkFqcGdeQXVyNzQwNzQwMjA@._V1_UY98_CR0,0,67,98_AL_.jpg"
4376,Paradise Next (2019),6.7,"Crime, Drama","https://m.media-amazon.com/images/M/MV5BYzEyZjQxYWQtNDUwMS00MzY5LWJjY2ItOWFhNTU4ZDY5YzMwXkEyXkFqcGdeQXVyMjUxNzgwMTM@._V1_UY98_CR1,0,67,98_AL_.jpg"
4377,Gun Fun (2019),,"Comedy, Thriller",https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png
4378,Pixy Dragons (2019),3.7,Animation,"https://m.media-amazon.com/images/M/MV5BYmM5NWM4YzAtZmQ4ZC00NDRkLTg2NWYtYmJkYTMzZmZkNTY5XkEyXkFqcGdeQXVyMjM3NDgxNw@@._V1_UY98_CR2,0,67,98_AL_.jpg"
4379,New York in New York (2019),5.6,"Drama, Thriller","https://m.media-amazon.com/images/M/MV5BODBhNzFjOTYtMmQ5Yy00MjM0LTg1ZDktNmQyZGFhM2Q2YjgxXkEyXkFqcGdeQXVyMjUyNjM5ODI@._V1_UY98_CR1,0,67,98_AL_.jpg"
4380,On the Balcony (2019),5.7,"Drama, Romance","https://m.media-amazon.com/images/M/MV5BMmQxMzUzMGUtM2UwOC00MmFlLWFkNDQtMWIzMGFhZTY3MDhmXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY98_CR1,0,67,98_AL_.jpg"
4381,Lone Star Deception (2019),7.1,Drama,"https://m.media-amazon.com/images/M/MV5BNTMyZjIwZGItNzc5ZS00OTk4LWE5NDktNTZlYTJmMzdiMDQ2XkEyXkFqcGdeQXVyMzUzMDUwNTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
4382,Just a Friend (2019),5.2,"Comedy, Romance","https://m.media-amazon.com/images/M/MV5BMDBkYjlmZjMtNGQ1OC00MzQyLTk1YzktYjAxM2IyNTRjNzhmXkEyXkFqcGdeQXVyNjc3OTc4NDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
4383,Smile (2019),5.5,"Adventure, Drama, Music","https://m.media-amazon.com/images/M/MV5BODRjNDY3MWUtMGM1MS00NzQwLWI5NmItNzljY2MzNGNjMzJiXkEyXkFqcGdeQXVyMDMxNDMzMw@@._V1_UY98_CR1,0,67,98_AL_.jpg"
4384,Premier de la classe (2019),5.6,Comedy,"https://m.media-amazon.com/images/M/MV5BNmFhZDhkY2EtYmMwOC00MGM0LThmZmMtZmE4MzU2MzIxYzUyXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY98_CR2,0,67,98_AL_.jpg"
4385,Montevideo (2019),,Thriller,"https://m.media-amazon.com/images/M/MV5BM2NiNzk3MmUtZjg4MS00NjVmLWI3YTAtOWYxOWZhYTViMmJiXkEyXkFqcGdeQXVyMjM5MzgxNjk@._V1_UY98_CR1,0,67,98_AL_.jpg"
4386,The Concealment (2019),,Thriller,"https://m.media-amazon.com/images/M/MV5BZTJiZTRjMjMtMzk5MS00NWIzLWJiMjUtOGJkNjcyZjYyNTc2XkEyXkFqcGdeQXVyMTExMDAyMzU@._V1_UY98_CR5,0,67,98_AL_.jpg"
4387,Stalked (2019),,"Action, Horror","https://m.media-amazon.com/images/M/MV5BYjg0MzVmODctYWUxZS00YjQyLTgwZjMtOTgwNjA5OGY1ZmU4XkEyXkFqcGdeQXVyNzEyMTIxNDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
4388,Finding You (2019),6.6,"Drama, Romance","https://m.media-amazon.com/images/M/MV5BYjVkMDdjOTgtZWViZi00YWFhLTg0ODYtNjRmMTg1ZTk2NWVmXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UY98_CR0,0,67,98_AL_.jpg"
4389,The Great War of Archimedes (2019),6.9,"Action, Drama, Mystery","https://m.media-amazon.com/images/M/MV5BYzgxMTdiZjAtM2IwNi00ZGI5LTgxOGUtMjBkMTYwY2ViNTQxXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
4390,I Love You (Nanne Preethse) (2019),5,"Drama, Romance","https://m.media-amazon.com/images/M/MV5BMjk1NGVlYjQtY2Y1MS00NTlhLThjMzktZjY3NTMwNTUxYmY3XkEyXkFqcGdeQXVyNjM0NDc1MzM@._V1_UY98_CR5,0,67,98_AL_.jpg"
4391,Alfons Zitterbacke (2019),5.9,"Adventure, Comedy, Family","https://m.media-amazon.com/images/M/MV5BYzI5NmU4OTEtZTgyYy00MjMzLTk5OTQtZjNkOTQyOGJkZmNlXkEyXkFqcGdeQXVyMDU5MDEyMA@@._V1_UY98_CR1,0,67,98_AL_.jpg"
4392,Salauds de pauvres (2019),,Comedy,"https://m.media-amazon.com/images/M/MV5BYmJiYWRmYjQtZGIzYi00NmY4LThhOTktYmJiNmIzOTYwYmU3XkEyXkFqcGdeQXVyOTM0NTgwMzg@._V1_UY98_CR1,0,67,98_AL_.jpg"
4393,S.P.A.R.K. (2019),,Romance,"https://m.media-amazon.com/images/M/MV5BZWIzZmJhOTgtMDA2NS00MWIxLWJlYzUtYTUwNmNmYWEzNjkxXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UY98_CR0,0,67,98_AL_.jpg"
4394,Make in India (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BZTkyYjUyZjYtZmFhMS00ZjNjLWI5N2QtYjVmZjRkMDdjMmMzXkEyXkFqcGdeQXVyMTA2NDIwMTgx._V1_UX67_CR0,0,67,98_AL_.jpg"
4395,Paagal (2019),,Thriller,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png
4396,Slashlorette Party (2019),,Horror,"https://m.media-amazon.com/images/M/MV5BNDcwOGMzN2ItNmY2Zi00NDZiLWJmNjItMjIxZWYwYzZlNTlmXkEyXkFqcGdeQXVyMjYzNTIzNDQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
4397,Deceitful Passions (2019),9.8,Drama,"https://m.media-amazon.com/images/M/MV5BNTMyNWQxOTItOTlhMC00MmU5LWE5ZWQtYjlmMjRkYjA4YjY2XkEyXkFqcGdeQXVyODk4NTYyNzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
4398,An Interesting Story About an Uninteresting Guy (2019),8.6,Comedy,"https://m.media-amazon.com/images/M/MV5BODE1MjY3MjQtY2I1Yy00YTAzLWE4MDQtNmY1MTlkNWNlYzg5XkEyXkFqcGdeQXVyNDI0MjAyNDU@._V1_UY98_CR4,0,67,98_AL_.jpg"
4399,Here for Life (2019),5.8,,"https://m.media-amazon.com/images/M/MV5BNGNmZjFkZTMtY2Q5MC00OGJmLWIzNGYtMzVlYzE1NDVlOGRkXkEyXkFqcGdeQXVyOTg2NzQ5NjM@._V1_UY98_CR32,0,67,98_AL_.jpg"
4400,Gantumoote (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BMDA1OWQ3ZTAtZWNkMy00ZGQ1LWJmZWMtZTk3ZTlmOTBhYjljXkEyXkFqcGdeQXVyNTI5MjY4Nzc@._V1_UX67_CR0,0,67,98_AL_.jpg"
4401,Empire Queen (2019),,Fantasy,"https://m.media-amazon.com/images/M/MV5BMjgzMjgwYmYtZWFkZC00ZjY1LWIzMDQtNGUwZjAyZDhiZThlXkEyXkFqcGdeQXVyMTA5MjEwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4402,High School Confidental (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BZTJkMTUxNzMtZGRlNi00ZDFmLTk5ZTAtYjVlYmQ3MGQ1YzcwXkEyXkFqcGdeQXVyODQyODQzMzQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
4403,Blurred Vision (2019),,Thriller,"https://m.media-amazon.com/images/M/MV5BZWM1ZDNiOWYtNjBjMy00MjIxLWEzMGItYjE0Yzg0OWIxMGM4XkEyXkFqcGdeQXVyODAwOTU0NQ@@._V1_UY98_CR2,0,67,98_AL_.jpg"
4404,Voter (2019),7.9,Romance,"https://m.media-amazon.com/images/M/MV5BODM5MWM4MDYtMzNkOS00ZWYwLTg3ZmItNTIyMjYwNTI2ZWFiXkEyXkFqcGdeQXVyNzY3MDk2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4405,Zeta_ When the Dead Awaken (2019),4.7,"Action, Horror","https://m.media-amazon.com/images/M/MV5BZTczN2UxODYtYWE2OC00ZmVlLTkxOGItYWY5ODAyMTUwZmFmXkEyXkFqcGdeQXVyNzY4NDQzNTg@._V1_UY98_CR5,0,67,98_AL_.jpg"
4406,Mohammed Hussain (2019),6.3,Comedy,"https://m.media-amazon.com/images/M/MV5BMTIwY2UwMzYtOTRkNy00ZGFmLWI2MzctZDNlNDk5ZDRjZGQxXkEyXkFqcGdeQXVyNzI5NjYzODI@._V1_UY98_CR3,0,67,98_AL_.jpg"
4407,A Medicine for the Mind (2019),,"Comedy, Drama, Fantasy","https://m.media-amazon.com/images/M/MV5BNjA4MDlkNWMtZGYxMS00NWY2LThmNzEtMDVlMWUxOWI4NDUzXkEyXkFqcGdeQXVyNTQyNTAxOTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
4408,Liberation (2019),,Drama,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png
4409,Off the Record (2019),5.2,"Comedy, Drama","https://m.media-amazon.com/images/M/MV5BNTIzOGE0ZTAtZThiMS00ZDc5LWFiMWMtYzM1MmY2MWI5ZWRhXkEyXkFqcGdeQXVyNjg3MzM0Mjc@._V1_UY98_CR3,0,67,98_AL_.jpg"
4410,The Black Forest (2019),6.9,"Comedy, Drama","https://m.media-amazon.com/images/M/MV5BYzVlMWEzNjUtZjI1Mi00YmNiLTk2MzctNjkyYWIxM2RlMGMyXkEyXkFqcGdeQXVyMTI4MDc1NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
4411,Ballet Blanc (2019),,"Drama, Horror, Mystery","https://m.media-amazon.com/images/M/MV5BOWM5ZjJlNjAtYWM0ZC00YTRkLThkZGItNDM5ZTA3NjFmMTgzXkEyXkFqcGdeQXVyMjMwNjI1MTk@._V1_UY98_CR4,0,67,98_AL_.jpg"
4412,Portae Infernales (2019),,Horror,"https://m.media-amazon.com/images/M/MV5BNmNkYjQyMWMtNjdhMC00ZTIzLTg4NjktYTZjMDRlODBlZjUyXkEyXkFqcGdeQXVyNTczMzEwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4413,Trade Your Love (2019),4.9,Family,"https://m.media-amazon.com/images/M/MV5BNjM2MTRmZjAtNjcxZC00Njg4LWFjZjgtZTg3Mjc5OTc0N2IzXkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_UY98_CR1,0,67,98_AL_.jpg"
4414,Parvaaz_ The Journey (2019),,Family,"https://m.media-amazon.com/images/M/MV5BY2EzYWJlYmUtY2ZlZS00YzgxLTg3N2QtMWU4NzExNWNkOWU4XkEyXkFqcGdeQXVyNzE0NTg0MDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
4415,La filla d'algรบ (2019),6.9,Drama,"https://m.media-amazon.com/images/M/MV5BNjE1ZGY3NGQtMDBjYi00Y2ZhLTg5NTUtNzI2MjAxM2ZlNjc4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY98_CR1,0,67,98_AL_.jpg"
4416,Country of Hotels (2019),,"Drama, Horror, Mystery","https://m.media-amazon.com/images/M/MV5BYTllYjlmMjQtNDljYy00ZmM0LTkxYjAtMTAyY2RhYWJmMTk5XkEyXkFqcGdeQXVyMTgwNTAyOQ@@._V1_UY98_CR53,0,67,98_AL_.jpg"
4417,60 Minutes to Kill (2019),,"Action, Crime, Mystery",https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png
4418,Bumi Itu Bulat (2019),6.4,Drama,"https://m.media-amazon.com/images/M/MV5BNzFjYTM0YWYtODEzMC00ZGZkLTgyYzktOWEzY2VjMzk0YWVmXkEyXkFqcGdeQXVyNzYzNjM4MzY@._V1_UY98_CR0,0,67,98_AL_.jpg"
4419,Odin vdokh (2019),,"Drama, Sport, Thriller","https://m.media-amazon.com/images/M/MV5BN2VhMGNjOTgtMDVjMC00NWFmLTk2NDMtODhmNTBkZGI0NmFjXkEyXkFqcGdeQXVyMTAwNjg1MjQ0._V1_UY98_CR36,0,67,98_AL_.jpg"
4420,Thirty (2019),6.7,Drama,"https://m.media-amazon.com/images/M/MV5BNDExOWMwZTItN2M5MC00OGFjLWE4NWEtMjhmZjYwNzNkM2YzXkEyXkFqcGdeQXVyOTg5OTQ4NTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
4421,Lantisar (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BZTlkZDFhZWQtNDc1OC00OTdjLWE3YmYtMjM0YzRkYmZmM2E0XkEyXkFqcGdeQXVyMjk0MjA4OTM@._V1_UY98_CR1,0,67,98_AL_.jpg"
4422,Supermen_ World War (2019),6.6,Action,"https://m.media-amazon.com/images/M/MV5BOWQ4YTQxZjctYTA3OC00OTIxLTgxNTgtOTI0MzNhMTE3N2M2XkEyXkFqcGdeQXVyODA3MzM5MTU@._V1_UY98_CR3,0,67,98_AL_.jpg"
4423,The Blood of God (2019),8.9,Drama,"https://m.media-amazon.com/images/M/MV5BZjJhZTM3ZTQtY2E3MC00YWZhLThkZDYtZjQ5NTkzZDMyYjVlXkEyXkFqcGdeQXVyNjU1NjI3OTk@._V1_UX67_CR0,0,67,98_AL_.jpg"
4424,God Bless You (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BMWI0OGExZjgtZTM4ZS00OTAxLTkzMjUtOTY2YWY4MGNkNjgyXkEyXkFqcGdeQXVyMjg5MTY2OTk@._V1_UX67_CR0,0,67,98_AL_.jpg"
4425,The Office Job (2019),,Comedy,"https://m.media-amazon.com/images/M/MV5BODkwMDEzMjMtOGQxNC00ZWYwLWJhMWEtZjQyODE3NTcyZGFmXkEyXkFqcGdeQXVyOTEzNDc3NjQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
4426,Jamun (2019),,"Drama, Family","https://m.media-amazon.com/images/M/MV5BZTIxZTM4MzMtMzRlYS00NDc0LWI3YzYtZjBjZGI0ZDY1NzBiXkEyXkFqcGdeQXVyNDcwMTY0NDM@._V1_UY98_CR57,0,67,98_AL_.jpg"
4427,Nezha Conquers the Dragon King (2019),8.8,"Action, Comedy, Fantasy","https://m.media-amazon.com/images/M/MV5BMDc3MzJhMjItZGVkZS00ZTJlLTk0YWUtNDUxNDI5YzFhNThiXkEyXkFqcGdeQXVyNzA2MDE5NDg@._V1_UY98_CR2,0,67,98_AL_.jpg"
4428,Homeless (2019),5.4,Animation,"https://m.media-amazon.com/images/M/MV5BNjgzZGQyNzgtODdjOS00MWI2LWExNzAtY2IxYjkxN2JlMjk2XkEyXkFqcGdeQXVyNTI2MTY1MTk@._V1_UX67_CR0,0,67,98_AL_.jpg"
4429,Running to the Sky (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BYjhkZDQxMTktNGI2My00YThiLTg4ZDUtZjVmY2JkZmVkNmIzXkEyXkFqcGdeQXVyNDg1OTQyNg@@._V1_UY98_CR57,0,67,98_AL_.jpg"
4430,Morgue (2019),6.8,"Horror, Thriller",https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png
4431,The Other Half (2019),,"Drama, Family","https://m.media-amazon.com/images/M/MV5BZTE1YzliMmYtMjgzMy00YTY5LTgzODctNjA1YmE5ZWJkZDIyXkEyXkFqcGdeQXVyMTA2MjI4NzU3._V1_UX67_CR0,0,67,98_AL_.jpg"
4432,7 godzin w pociagu (2019),,"Comedy, Drama, Romance","https://m.media-amazon.com/images/M/MV5BM2MwMzM2ODAtNDdhZS00YjNiLWJkMDctNjU4ZGE0YjQxNzYxXkEyXkFqcGdeQXVyMTA3MTY1ODk1._V1_UY98_CR1,0,67,98_AL_.jpg"
4433,The Innocence (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BYjEwODllYmItZTE2Ni00MGVlLTkzM2QtZDQzNWU2ZGI4YjBlXkEyXkFqcGdeQXVyNDI3MTA5MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
4434,Five Nights at Freddy's_ Demons of the Past (2019),,"Horror, Mystery, Thriller","https://m.media-amazon.com/images/M/MV5BMDJkY2M3ODgtMWVlNi00YjY3LWI0OWQtMzFjNzgxYjlkZjg5XkEyXkFqcGdeQXVyNzc3ODIzMTQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
4435,Chhorriyan Chhoron Se Kam Nahi Hoti (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BZjc2YTQwZDgtMTJkYy00NGVlLWE2MzYtYjVhYWIyZGMxNjA1XkEyXkFqcGdeQXVyODM4MzA2Njc@._V1_UY98_CR9,0,67,98_AL_.jpg"
4436,Musabbar (2019),4.5,"Horror, Thriller","https://m.media-amazon.com/images/M/MV5BMTUxOTU3NmUtOWQ0Ny00MGFlLWE4ZTItNzk2ZGFiZWZiN2ExXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_UY98_CR1,0,67,98_AL_.jpg"
4437,Bed (2019),5.6,"Drama, Romance","https://m.media-amazon.com/images/M/MV5BNzMxZTNiMGQtMTFhMy00NGZjLTkyYmMtNGRlZmUxM2MxZDAxXkEyXkFqcGdeQXVyNjM1MTMzMg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
4438,Man Man_ Chapter One (2019),,"Action, Crime, Drama","https://m.media-amazon.com/images/M/MV5BNDZhYjRiNWItMmQxNy00ZmIyLWE3OWUtZDcyMzkyZmYzZTI4XkEyXkFqcGdeQXVyNjg0NDM0MjQ@._V1_UY98_CR15,0,67,98_AL_.jpg"
4439,Kataksha (2019),7.5,Horror,"https://m.media-amazon.com/images/M/MV5BNjBiYWNmOWQtYzkxZC00Mjk1LWI3MDQtZTQ0ZGI5ZjMyMGNlXkEyXkFqcGdeQXVyNjgwNTY3MDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
4440,Jayasri Amathithuma (2019),,Comedy,"https://m.media-amazon.com/images/M/MV5BNTU4NThhZTEtYTY1NC00MDM3LTg4ZGMtOTNmOTIzNzRkZjM3XkEyXkFqcGdeQXVyNDMwOTc5MDg@._V1_UY98_CR4,0,67,98_AL_.jpg"
4441,Odd Couple (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BYjVhNzVhNTktMjE0ZC00YmE3LTgyMGEtZDJjNDIwOGE5ZTlhXkEyXkFqcGdeQXVyMzk2ODMyMDM@._V1_UY98_CR2,0,67,98_AL_.jpg"
4442,My Fair Lady (2019),,Musical,"https://m.media-amazon.com/images/M/MV5BMDhhNjRjZWYtMTc4MC00ODRiLWI4NTgtYzY5ZjYwZTA1YTRiXkEyXkFqcGdeQXVyMTQ3MTE5MTU@._V1_UY98_CR1,0,67,98_AL_.jpg"
4443,ATM (2019),,"Comedy, Romance","https://m.media-amazon.com/images/M/MV5BZjFlMGUwNTctOThkMi00NzFiLWJhMmItZWE0N2NmNzU5NWRjXkEyXkFqcGdeQXVyNzA2MDE5NDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4444,Bar Joseph (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BY2I2ZmRiOGEtY2VjNi00N2ZlLWE1NjAtMzBmYWZkODE2MGMxXkEyXkFqcGdeQXVyMzUxMDMwNw@@._V1_UY98_CR54,0,67,98_AL_.jpg"
4445,How I Taught Myself to Be a Child (2019),6.9,"Adventure, Family","https://m.media-amazon.com/images/M/MV5BZDkyZGY4N2QtYmZiMS00MWI3LWJiNGItNjk2OTllYjk5YmU5XkEyXkFqcGdeQXVyMjIxNTg0MDQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
4446,Finally Bhalobasha (2019),6.9,"Drama, Romance","https://m.media-amazon.com/images/M/MV5BYzEzYWI1YzctYTQ3Ni00Yzk2LTkxMzYtNDNlNDVjOGQ2MTA2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4447,The Truth About Santa Claus (2019),,Family,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png
4448,Dรถndรผm Ben (2019),5.6,Comedy,"https://m.media-amazon.com/images/M/MV5BNTUzYzFiZjktYmNlYi00ZjI1LWFkMWQtNjY2MjcxZTZmYWMzXkEyXkFqcGdeQXVyNDI4NTEwMTc@._V1_UY98_CR1,0,67,98_AL_.jpg"
4449,Not Alone (2019),7.9,"Crime, Drama, Thriller","https://m.media-amazon.com/images/M/MV5BMThhOTJlOTgtODMzMS00ZTMxLWFjMjQtZDczYjFkN2FjMzRhXkEyXkFqcGdeQXVyNjQwODg3MjM@._V1_UX67_CR0,0,67,98_AL_.jpg"
4450,Rosebud (2019),6,Comedy,"https://m.media-amazon.com/images/M/MV5BMDdiM2FhYzMtYjUzMi00ZGJmLWE5ZTQtNzUxYjQxOGNjMDViXkEyXkFqcGdeQXVyOTcwMTMzNjA@._V1_UY98_CR1,0,67,98_AL_.jpg"
4451,Don't Forget to Breathe (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BNDkxZGNjZjMtMTkwNC00YjIwLWEyNGUtMDc1NDljMWE2ZTFkXkEyXkFqcGdeQXVyOTM2MjIyNA@@._V1_UY98_CR0,0,67,98_AL_.jpg"
4452,Fearing in Sarajevo (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BZjMwY2FmN2MtYmU2ZC00YzZiLWIyZDgtNTM1YjFlMjc1Njg1XkEyXkFqcGdeQXVyODk2MTM0NA@@._V1_UY98_CR8,0,67,98_AL_.jpg"
4453,Inakunare Gunjo (2019),,"Adventure, Drama, Mystery","https://m.media-amazon.com/images/M/MV5BOTAzOGExNTQtOWI0Ny00ZDY4LTg1MTktMTU1NDMyN2EzYTEwXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY98_CR0,0,67,98_AL_.jpg"
4454,Worst Idea Ever (2019),,Comedy,"https://m.media-amazon.com/images/M/MV5BYzMwZmE0ODctMmFjMy00YTQzLWEyNmUtYWI2YzBmM2UxZGVkXkEyXkFqcGdeQXVyMjQ0NDUwODc@._V1_UX67_CR0,0,67,98_AL_.jpg"
4455,Alien Addiction (2019),8.7,"Comedy, Drama","https://m.media-amazon.com/images/M/MV5BZmJkNzE3N2QtMjY1Ni00NTVmLWJlMzgtNmY4N2QyM2Y2MDdkXkEyXkFqcGdeQXVyMjYxMjY0Nzg@._V1_UY98_CR4,0,67,98_AL_.jpg"
4456,Kita tylos puse (2019),6.6,Drama,"https://m.media-amazon.com/images/M/MV5BMmFjMTdiMGItMTE3NS00YzRkLWE1NDMtMjliZjhmZTY3MDkxXkEyXkFqcGdeQXVyMjM3MzUzOTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
4457,Ekta (2019),,"Horror, Mystery, Thriller","https://m.media-amazon.com/images/M/MV5BNTY2YmZlMDktZTEzZC00MWUyLWI2YWUtYWZkYTk0NjUxMGVjXkEyXkFqcGdeQXVyODkwNzExNTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
4458,Our End (2019),,Drama,"https://m.media-amazon.com/images/M/MV5BOTljZGVlZjctN2NiOC00OTEyLWIwMzYtYmM4OTU2MjZiMjk3XkEyXkFqcGdeQXVyNDUyNTA4NjM@._V1_UX67_CR0,0,67,98_AL_.jpg"
4459,Kaviar (2019),6.5,Comedy,"https://m.media-amazon.com/images/M/MV5BYzE4NzRmNDctNTFmMC00YjQzLWIyZmYtMzdlZDRmNjNkZWI4XkEyXkFqcGdeQXVyNzE4OTE4NzM@._V1_UY98_CR1,0,67,98_AL_.jpg"
4460,Delivery Girl (2019),,,"https://m.media-amazon.com/images/M/MV5BYTM2MmY1MDAtMjg5YS00ODAzLTlkNzgtM2JiYTI1MTllMDBjXkEyXkFqcGdeQXVyMTkwMTMwNzI@._V1_UX67_CR0,0,67,98_AL_.jpg"
4461,Vivir Ilesos (2019),,"Drama, Thriller","https://m.media-amazon.com/images/M/MV5BOTlmYTVmZTMtYzJmYS00Yjc5LWJjZDktOGUxNTk4YmQ4OTIyXkEyXkFqcGdeQXVyMjY5NjcwODU@._V1_UY98_CR1,0,67,98_AL_.jpg"
